roberta_pca_1,roberta_pca_2,roberta_pca_3,roberta_pca_4,roberta_pca_5,roberta_pca_6,roberta_pca_7,roberta_pca_8,roberta_pca_9,roberta_pca_10,roberta_pca_11,roberta_pca_12,roberta_pca_13,roberta_pca_14,roberta_pca_15,roberta_pca_16,roberta_pca_17,roberta_pca_18,roberta_pca_19,roberta_pca_20,roberta_pca_21,roberta_pca_22,roberta_pca_23,roberta_pca_24,roberta_pca_25,roberta_pca_26,roberta_pca_27,roberta_pca_28,roberta_pca_29,roberta_pca_30,roberta_pca_31,roberta_pca_32
0.545948,-0.098944664,-0.28720772,0.2542138,-0.0071462393,0.04003039,-0.3716333,0.13327947,-0.06388593,0.20867324,0.0059304237,-0.048480988,-0.10654363,-0.01464428,0.015436634,0.0952121,-0.02267152,-0.04115358,-0.119066894,0.047364056,-0.055055022,0.014405131,0.039475203,-0.03793025,0.049695253,-0.050623298,-0.09010273,-0.1235345,0.09096056,-0.012397289,0.031133771,0.14306265
-0.2217226,-0.29416084,-0.06218207,-0.025712013,-0.32407057,0.079978675,0.08138609,-0.04734628,-0.021107435,0.12575006,0.06026888,0.015975952,-0.076182425,-0.01050292,-0.15193565,-0.032034934,0.034469604,-0.13330784,0.118038416,0.027029634,-0.10746008,-0.018455386,-0.13255703,-0.0077819824,-0.055127144,-0.092157185,-0.022886395,0.09865698,0.05914995,0.10637355,0.06406903,0.07882118
0.3495865,-0.8118999,0.11780639,-0.27845764,0.080126524,0.15824261,-0.13885617,0.24795046,0.32528102,-0.1303742,0.071715474,0.08636534,-0.12211776,-0.08483063,-0.108016185,-0.067465186,-0.10900688,0.09245184,0.0654456,-0.042811394,0.11414379,0.14224339,0.07771814,0.07179308,0.08499026,0.10695189,0.08414549,-0.065187156,0.066043705,0.120055795,-0.14113665,0.1493054
-0.21419811,-0.018641949,-0.16456667,-0.0155406,0.11418259,-0.22869581,0.24451351,-0.052143022,0.031006813,-0.085908175,0.06374431,-0.15845132,0.021397293,-0.042274967,-0.09087038,-0.050197065,0.0075363517,-0.036750823,-0.033868253,0.051753223,0.07327175,-0.013049722,0.022630692,-0.074671745,-0.0012972355,0.007799685,0.016661584,-0.037225008,0.010813385,-0.04541874,-0.038378358,0.014167249
-0.95079803,0.107903,-0.092838734,-0.26177168,0.111468196,-0.1470801,0.3562777,0.023331597,-0.11462748,0.23246098,-0.088493586,-0.104371905,0.026316464,0.12558027,0.102455094,0.024981618,0.12065858,0.037408143,-0.006797552,0.14754689,0.04149723,-0.0056443214,-0.11514306,-0.04262948,0.03444004,0.03764677,-0.076441765,-0.0048016906,0.06000808,0.009185433,-0.037674665,-0.0421744
0.64822197,-0.009743214,0.27382463,-0.18321943,0.087466836,0.021973163,-0.123450756,-0.25638285,0.02749443,0.1053772,-0.084665775,-0.111395955,-0.09916857,0.11411296,0.038244084,0.0713048,0.10803115,-0.0012315214,0.074165165,0.0729903,0.043008924,0.1054157,-0.025014877,0.07897687,-0.015892029,0.0070464015,0.064246714,-0.019804835,-0.036858648,-0.045021057,0.03519535,-0.04130298
0.45837402,-0.098863125,-0.2603624,-0.02925682,-0.022576451,0.018381387,-0.02014041,-0.16845457,-0.017548561,-0.058056593,0.023869038,0.07998407,0.055123776,0.1541685,-0.06557402,-0.09188789,-0.029908836,-0.0028199852,0.021770656,0.092592955,-0.06857598,-0.020615816,0.08634889,-0.035753727,-0.06557655,0.016387641,0.015184432,0.08244878,-0.038829356,-0.05458796,-0.04265809,0.0007199645
0.51699066,0.17863512,0.16591546,-0.096662045,-0.07808602,-0.14565685,-0.24661136,0.013468504,-0.16871631,0.038282156,0.00858736,-0.1742531,0.14703442,-0.10431363,0.06641649,0.12410724,0.09608376,-0.013085216,-0.048637927,-0.09196818,-0.009344935,-0.0034134388,0.0006414652,-0.046732187,-0.06962919,-0.012475193,0.001993239,0.033416092,0.036083624,-0.059734225,-0.0045125484,0.058551848
-0.37402534,0.08771181,-0.21598893,-0.07921791,-0.061661243,-0.14937049,-0.21520305,0.08143401,-0.032380223,-0.015090704,-0.030478954,0.12539744,-0.03238362,-0.06796037,0.02789472,-0.06926954,-0.033993483,-0.0473195,0.041779578,0.028054059,-0.068342626,-0.0032589436,0.05693102,0.018565655,0.0033500195,-0.04986483,-0.042947173,0.026480347,0.01169014,0.021995664,-0.053538203,-0.055749178
0.35148144,0.20931101,-0.048631728,-0.052283764,0.14246142,0.13402215,-0.021451473,0.06884082,0.012503028,-0.06745148,-0.031605005,-0.03278041,-0.019922644,0.039684966,0.02622129,0.051644027,-0.020858765,0.18408611,0.08343071,0.072983265,0.037109375,-0.10400528,0.053216815,0.03224373,-0.0006482601,0.059143364,-0.06459355,-0.05195406,0.10488956,0.018118024,-0.004263401,0.005240977
-0.8478222,0.03972006,-0.12809685,-0.29797602,-0.007501602,0.1059176,-0.060240507,0.06506041,0.108567,-0.0028750896,0.07759571,0.19776726,0.08504249,-0.009866968,0.12141736,-0.06668055,0.11646557,0.046919852,-0.024025679,-0.116642,0.07626295,-0.023828149,-0.02562499,-0.020124435,0.040065765,0.057379782,0.033776104,-0.019014657,-0.017207265,-0.02131617,-0.059333682,-0.014378846
