roberta_pca_1,roberta_pca_2,roberta_pca_3,roberta_pca_4,roberta_pca_5,roberta_pca_6,roberta_pca_7,roberta_pca_8,roberta_pca_9,roberta_pca_10,roberta_pca_11,roberta_pca_12,roberta_pca_13,roberta_pca_14,roberta_pca_15,roberta_pca_16,roberta_pca_17,roberta_pca_18,roberta_pca_19,roberta_pca_20,roberta_pca_21,roberta_pca_22,roberta_pca_23,roberta_pca_24,roberta_pca_25,roberta_pca_26,roberta_pca_27,roberta_pca_28,roberta_pca_29,roberta_pca_30,roberta_pca_31,roberta_pca_32
-1.0471725,-0.062580585,-0.25421053,0.024088383,-0.09383106,0.02618444,-0.20374155,0.022791684,-0.17895257,-0.19789386,-0.020624638,-0.015305549,-0.10557352,-0.15102223,0.12662876,-0.05618179,-0.03330052,-0.0285784,0.07901639,0.019328102,-0.00881058,0.090810895,0.053289413,-0.003467083,-0.048073716,-0.002646923,-0.009242654,0.0072025657,-0.052588105,0.021804094,-0.073491514,0.0071330965
-0.17927074,0.3010559,-0.004468148,-0.13911176,0.01799941,-0.17787474,-0.06974292,-0.24355239,0.10492742,0.064576626,0.16904116,-0.0054886043,0.036429226,-0.035048485,0.122861505,-0.16922137,-0.024940431,-0.018903136,-0.023941994,-0.07661207,-0.028214395,0.138399,-0.046913624,0.00018143654,-0.09095233,0.058704257,0.03145981,0.07464033,0.0005301237,-0.056097865,0.054789603,0.036502838
-0.09524727,0.070887566,-0.14424339,0.18398428,-0.39401913,0.19092166,0.1748364,0.056453645,-0.06794417,-0.15881753,0.036193132,-0.15499479,-0.122195736,0.022126734,-0.050097227,0.09551087,0.15147835,0.0035214424,0.16574484,-0.03303434,0.033291996,-0.02892983,0.06925058,0.026397943,-0.09072674,0.060700774,-0.032764554,-0.073944986,-0.10723579,0.009246349,0.023696005,-0.17686403
-0.6551647,-0.11490822,0.062900536,-0.08281493,-0.16033936,-0.18680209,-0.17909598,-0.07197395,-0.09968495,-0.07249832,0.046831965,0.061037093,0.0057168156,0.10328591,0.025094748,0.19658759,0.07533714,-0.008999467,-0.037825227,0.08642779,0.0412001,0.06376958,0.03279233,0.025393963,-0.093342,-0.02147162,-0.0554533,-0.012339115,0.0090761185,0.059676766,-0.110619545,0.040423393
-0.56997776,-0.16438246,-0.13726005,0.13404822,0.16944599,0.059913397,-0.11111307,0.009766728,-0.077311754,0.07408476,-0.009027839,0.042304933,-0.04821928,-0.045930177,0.086783886,-0.08126569,0.05619687,0.05178559,0.09769893,0.035124645,0.051977396,-0.084454775,-0.052624464,-0.03157878,0.039890904,-0.054601908,0.048275948,0.042445123,-0.07254994,0.01769495,0.049767435,-0.04384786
-0.20437813,0.03994131,0.1730626,-0.29610896,-0.07144046,-0.16971701,-0.037346363,0.07351619,0.046405077,0.039231777,0.10742521,0.032900542,-0.07543017,-0.048119247,-0.103333354,-0.19673985,-0.04710257,0.03660071,0.003630519,0.020918652,-0.049574733,0.06334579,0.03604579,0.03406489,-0.094009586,0.0055947304,-0.017594934,-0.021386206,0.063984156,0.011712432,0.027551532,0.010720432
0.057369232,-0.067489624,0.038622763,0.19863248,0.14736652,0.08660692,-0.024869919,0.04363817,-0.20569706,0.01656866,0.06222534,0.2260308,0.0070257336,0.0021474361,0.04576087,-0.027897865,-0.022889853,-0.095015705,-0.010946035,-0.14801127,-0.02876985,-0.04222095,-0.089217186,0.0040358305,-0.0046643764,0.08030403,-0.063203335,0.02878356,-0.026094079,-0.022938013,-0.072937846,0.0023510456
0.015820503,-0.70526505,-0.04065383,0.047856092,0.054122686,0.10282701,-0.22009492,-0.15227519,-0.16166973,-0.09201169,0.20466304,0.017153293,0.071276546,0.01609698,-0.059325933,-0.020222455,-0.011957645,-0.053718567,-0.06282282,0.15891637,0.054134786,0.16531837,-0.10971236,-0.019021153,0.02256187,0.029669404,-0.03794563,-0.024110734,0.039666772,-0.09146142,0.06482789,-0.038494468
-0.4503975,0.12264156,-0.038331825,-0.15126848,-0.049530268,-0.14647025,0.009667397,-0.0762645,-0.053739786,-0.03187132,-0.24036491,-0.015325576,0.01942356,0.14562018,0.0105232,0.031974703,-0.101480305,-0.033665538,0.08199453,0.012662038,-0.018804133,0.023394823,0.061121225,-0.009795189,0.08034828,-0.026997685,-0.0147612095,0.07036644,0.030679822,0.021257162,-0.022191346,0.031764507
0.5243721,0.21009064,0.021023208,0.291744,0.18264675,-0.17105979,0.036656618,0.06860542,0.04409182,0.16188121,0.006788969,-0.046421036,-0.014168546,-0.07416573,0.11211264,-0.06677362,-0.00442189,-0.13809639,-0.005942166,0.0072523803,-0.09147924,0.034654856,0.06928539,0.005146146,-0.017717354,0.031571865,0.041540623,-0.033506453,-0.036518097,0.03095448,-0.028950453,-0.055377588
-0.030320168,-0.12578392,-0.07885013,0.0809412,-0.10825229,-0.1187672,0.19838572,0.08832896,0.021671891,0.16072392,-0.0016071796,0.035141915,0.065140955,-0.17807782,-0.06516409,-0.037552923,0.08965418,0.07379627,0.013207614,0.12812649,0.020743132,0.023605347,0.025366068,0.044748187,-0.0063899383,0.013564587,0.001807332,-0.10212481,-0.009795785,0.07129669,0.0060082674,-0.012599409
-0.21705914,-0.38073397,-0.12424079,0.2838204,0.20347238,0.015396535,-0.05846691,0.28092784,-0.27830982,0.0024895668,-0.014506459,-0.052454665,-0.07466157,0.13782844,-0.12941813,0.06618574,0.0023400187,0.040167212,0.107525885,0.00033590198,-0.003688395,0.11905539,0.053606033,0.02096355,-0.07338873,0.10247147,0.0031231642,-0.13785672,0.060187936,0.059749365,-0.014057517,-0.009104013
0.19426918,0.09364033,0.032946106,0.0018446445,-0.05153823,0.0553059,0.27704883,0.023347735,-0.13893569,-0.19345617,0.056437254,0.08417365,-0.10339399,0.11422017,-0.037211657,0.075204775,-0.008909643,-0.030108213,0.06132728,-0.10822384,-0.1501326,-0.06236875,0.09020233,-0.028276205,-0.00047201663,0.16902673,0.061878443,0.013267696,-0.014791369,0.1449982,0.013319731,-0.007975727
-0.46368217,0.018011093,0.13659443,0.24074006,0.28470802,-0.06522006,0.104470015,0.11723733,0.05903101,0.017369509,0.0832181,0.07219997,-0.048569337,-0.05400905,0.014233828,-0.050308377,-0.058322966,-0.021684766,0.026493609,-0.073636904,-0.014551818,-0.06579888,0.03559327,0.015781999,-0.096093275,0.056437016,0.045431495,0.053708494,-0.042636633,0.0439471,-0.015111804,-0.0006645918
-0.76602936,-0.019431114,-0.0019327006,0.08308411,-0.08860421,0.15714842,0.2954638,0.08780438,0.103212595,0.029033422,-0.012591481,-0.09876008,-0.010513514,0.03275287,0.062526226,0.01738891,-0.03701943,0.050795317,0.028736472,0.032511964,-0.0027669072,0.14618707,0.028265953,-0.04702425,-0.13213283,-0.012075782,0.0003426075,-0.041220367,-0.022261381,-0.034736514,0.026340485,0.021682858
-0.9997568,-0.08186722,-0.11479927,-0.20919776,-0.013542175,0.028032124,0.1297121,0.24190146,0.030050278,0.13248038,-0.028878689,-0.1026099,-0.016289562,-0.045648873,-0.10478389,0.16198042,0.04132527,0.06371713,0.14833254,0.13704123,-0.07699239,0.0053509474,0.022867441,-0.0155034065,-0.084256046,0.016553283,0.0041257143,-0.080047846,-0.040085196,-0.07385564,-0.032514513,-0.09363717
0.82910156,0.36906147,-0.0076565794,-0.0011017323,0.017999887,-0.023178041,0.05431032,-0.13542295,0.21795166,0.0009083748,0.008186817,-0.13119662,-0.024753153,0.04772654,-0.02690649,0.026765287,0.124082446,0.059134483,-0.121628165,-0.042187586,-0.021442056,0.03235638,0.00015282631,-0.01883161,0.08019597,-0.006204009,0.0342077,0.06371629,-0.017586946,0.046021342,-0.09906089,0.09304327
0.008223534,0.30063868,0.27954614,0.09049392,-0.10628486,-0.09876984,0.032064676,0.0032152534,0.051727653,-0.17555285,-0.15235853,0.054324657,0.07334834,-0.074006885,0.043350697,-0.05006507,0.05518207,0.020432591,0.04202521,0.09419961,-0.0471251,-0.013378739,0.13542628,-0.06670892,-0.03266362,0.007015705,-0.05317211,-0.0026851892,-0.02215314,-0.043137312,0.00549376,-0.06167659
-0.5205889,0.010361671,0.26866543,0.11985326,-0.0818758,-0.02500838,-0.11841965,0.0017632246,0.016210318,0.08106685,0.008863449,0.09014702,0.015617505,0.04174012,-0.010165572,0.09641242,0.0892207,0.03271687,-0.07658923,-0.032934517,-0.05301732,0.017709494,-0.011096239,0.050841212,-0.087244235,0.011137843,0.06348443,0.027174115,-0.007975221,0.024290323,-0.05243486,0.052443564
0.15594864,0.29310846,-0.051089097,0.022649765,-0.017682552,0.10064012,0.102644205,-0.10362074,-0.08273554,0.039051533,0.04449892,0.0498648,-0.01947689,0.06614317,0.06396234,-0.0063794255,-0.04828155,0.038072586,-0.10136634,0.11052279,0.019050777,-0.11813545,-0.008507252,0.012366533,-0.122040845,-0.034899354,0.07742798,0.06752658,0.03969598,-0.010211825,-0.05594307,-0.018443227
-0.8111563,0.22093582,0.083318256,-0.02415824,0.09056759,0.21051413,-0.10969901,-0.074364245,-0.044683576,-0.04274106,0.055171013,0.0147046745,0.15669405,0.0141271055,-0.02884686,-0.018200278,0.018669546,-0.0823288,0.101857245,0.075019345,-0.14414328,0.024561286,-0.11261034,0.03823483,0.061648093,-0.1377505,-0.040722847,-0.04982847,0.030448794,0.0036224127,0.062992096,0.049462438
-0.16880322,-0.0246706,-0.17022102,0.19895577,0.131526,0.19054443,-0.08957672,0.21113032,-0.024241447,-0.031156778,-0.06296086,-0.036527514,-0.0073423386,-0.017928898,0.07683492,-0.20549881,-0.013471007,0.0009020567,-0.027148247,0.070568785,0.036376536,0.1762433,0.0801661,0.0023905039,-0.08730229,0.04162264,-0.0010988712,0.10974693,0.034605145,0.057927966,-0.055291057,0.014156342
-0.20487404,0.29286385,-0.19099002,-0.11503315,0.17507553,0.12617493,-0.07213855,0.08874303,0.07554412,-0.100167274,0.153306,0.20190907,-0.05632399,-0.07983807,-0.114963055,0.0871236,0.010975242,-0.096838236,-0.0140782,-0.050820068,-0.020115376,0.007425785,0.007712841,0.012260795,-0.008464955,-0.0066239834,-0.05092156,-0.021389306,-0.052072406,0.027022839,-0.059786677,0.042746097
-0.22189426,-0.06186676,-0.16687298,0.06663036,0.077322006,-0.12424475,0.08074355,-0.18239067,0.016937852,-0.14795446,-0.13409662,-0.028152317,-0.12446396,-0.011162907,-0.013044119,0.009469986,0.026611626,0.012014985,-0.015001416,0.021237358,-0.03663242,0.00985527,-0.019669056,-0.062002063,-0.03218183,-0.027954936,0.0051499605,0.017914891,-0.047915697,0.0011113882,-0.020334363,0.05704516
-0.88406277,-0.027888298,0.26421088,0.15824103,0.2794485,0.1683389,-0.15151644,0.17377329,0.058028698,-0.15942383,0.11317015,0.10639632,0.043287717,-0.14137432,-0.16652787,-0.035576046,-0.014124393,0.022135258,0.13087928,-0.03750159,0.08919126,0.0107598305,0.055815697,0.053671002,-0.016345613,0.09728575,0.014270663,0.03986776,-0.042580366,0.05737865,0.0031639934,0.016867667
-0.2360754,-0.17977905,-0.23377287,-0.101026535,0.038541555,-0.13065678,-0.04660082,0.14540005,-0.1294285,-0.10282993,0.027002811,-0.04579948,0.007389754,-0.08286387,0.03822112,-0.07608864,0.03969252,0.042783976,-0.006162703,-0.02848567,0.020196974,-0.026423931,0.113452435,0.013170481,-0.028701447,-0.09898245,0.009670019,-0.02955538,-0.000998497,0.014686942,-0.005070448,0.04305148
0.23511982,0.23572206,0.14371331,0.32955623,0.18906283,0.1591776,-0.07145476,0.13424414,-0.026433468,0.1079061,-0.10460675,-0.15762284,0.07197264,-0.08003652,0.034089684,-0.13815972,0.038815975,-0.0011056662,0.0062264204,0.011365071,0.04118514,-0.02056098,-0.025456429,0.13316143,0.04669909,0.030222535,-0.02486515,0.032314003,-0.016512156,-0.043932676,0.019248962,-0.056615204
-0.6593838,-0.020686626,0.028215,0.20397925,0.10071206,-0.0564602,-0.26571894,-0.014501572,-0.16478753,0.037041664,0.069431424,0.2038298,-0.116252676,-0.07543579,-0.0064206123,0.05421111,-0.040734112,-0.09330064,-0.10210967,-0.03739117,-0.039893627,-0.06221974,-0.0108885765,-0.03125584,-0.031308725,-0.035111785,0.052717566,0.037626088,0.0046087503,-0.008735299,0.03570947,0.007931113
-0.04648781,0.19516039,0.28460446,-0.21100688,-0.068995,0.023322642,0.018526077,0.11170739,0.021301985,0.10628486,0.07256019,0.02937451,-0.10599457,-0.011222601,-0.024035096,-0.019023448,-0.025591433,0.07358277,-0.13930899,-0.024504349,-0.012176752,-0.08557367,0.08760667,0.038684726,-0.052899413,-0.065463066,0.024095535,0.0971418,0.017058492,-0.07503307,0.015244007,0.06853154
-0.17511082,0.016395092,-0.075756885,0.36020684,0.08182621,0.15994519,-0.2691219,-0.0035172105,0.095790386,0.14685106,0.09509218,-0.13381383,0.020413518,-0.065360695,0.05223775,-0.06474948,-0.025554001,0.06685305,-0.029555142,0.049341157,-0.052851617,-0.01768303,0.037315845,0.04335189,0.0084913,-0.0074819326,0.0020358562,0.03344828,-0.04234445,0.04514885,0.019640446,0.007872522
0.53252125,-0.6377406,0.3868184,-0.10281491,-0.11973429,0.03721237,-0.011433601,0.0037746131,0.009462714,-0.046993494,-0.23885167,0.0058597326,0.10056745,-0.20311609,-0.025678396,0.11264315,0.0054439306,-0.03442478,0.07844776,0.021653816,-0.010725677,-0.1583339,0.095183134,-0.00049328804,-0.06163246,0.04911244,0.1489042,0.023881793,-0.0115151405,0.09183049,-0.02514875,0.0024684668
-0.0031957626,0.23387146,0.19335352,-0.1141839,-0.10085058,0.1432423,0.19709516,-0.10463527,0.060385108,0.054983616,-0.029140353,0.044382364,-0.07085115,0.022470385,0.08482623,0.060231477,-0.020179927,-0.022132635,0.009631157,-0.08232115,-0.017328024,0.012717724,-0.08160472,0.017583251,-0.061230235,-0.028577924,-0.06773341,0.05274695,0.030497432,-0.028958917,0.0058369637,0.009921342
0.42489815,-0.116015434,-0.3965679,-0.0072135925,-0.32942677,-0.09426862,0.18668056,0.012404978,0.12185562,-0.12809396,0.060017467,0.098409295,0.17879823,-0.080841094,-0.08073759,0.057480276,-0.11892384,0.033236265,0.059313,-0.009237766,-0.00026971102,-0.08972013,0.017650843,-0.038630128,0.071245864,0.022863626,-0.059460998,0.0012731552,-0.05486691,-0.03177595,-0.15026438,0.024776846
0.16968155,-0.11705971,0.33782488,-0.11054087,0.039096832,-0.25703233,0.15879059,0.22415608,0.105026364,-0.06940174,-0.02723658,-0.048006132,0.0920339,-0.060994446,0.04928243,0.029297858,-0.037224114,-0.019640803,0.11431062,0.007425964,-0.012984514,-0.095041275,-0.057994127,0.0060881376,0.031338915,-0.076502204,0.08619237,-0.06516075,-0.06665325,-0.04760909,-0.0194031,0.10245511
0.44448185,0.004386902,-0.004121398,0.12206721,-0.21594119,-0.074716866,0.12918925,0.11203548,0.12403667,-0.03424263,0.08628774,-0.006526679,-0.08785044,0.02991876,-0.02745545,0.112793446,0.052103877,0.12885058,-0.014609218,0.028470084,0.07819563,0.019348502,0.042891264,-0.0049102306,0.051440254,-0.035780907,-0.012273431,-0.011568189,0.017125726,-0.0015538931,0.010302782,0.03677839
-0.3828163,0.012822151,0.27088848,-0.13013887,-0.02867651,0.09453279,0.012133598,-0.3775783,-0.056985617,-2.4795532e-05,-0.03334689,0.019993603,-0.04030575,-0.021659702,-0.0062772036,0.031306207,0.10449129,-0.020753741,-0.020948231,0.04442714,-0.062158167,-0.0301795,0.087668896,-0.048186183,-0.046474718,-0.08437514,0.06316447,0.051050544,-0.0012851954,-0.11146116,0.03250602,0.058038324
0.040836334,0.3755288,-0.071798645,-0.06558943,0.047582626,-0.05464548,0.07438469,-0.19578892,0.068605185,-0.006497383,-0.059801817,0.03978929,0.006825611,-0.040739864,0.037858844,-0.026996762,-0.005032003,0.039370418,-0.07040733,-0.12631986,-0.040399015,0.024677157,0.006848812,0.01844728,0.084968135,-0.0022403002,0.008883476,0.0975461,0.07140517,-0.025745869,0.044938087,0.021249503
0.2418499,-0.2903595,0.46039283,0.0003824234,-0.11078501,0.06982243,-0.059516907,-0.12305966,-0.2159015,-0.33354926,0.15013587,-0.05165814,-0.088679835,0.015386254,-0.043907642,0.12165594,0.14465362,0.028093576,0.028111637,0.008000582,0.00903815,0.0054125786,0.06555796,0.021880627,-0.04599657,-0.0722363,-0.038530827,0.003332436,-0.01879704,-0.117393255,-0.03443736,0.026309103
0.34176826,0.34821033,0.054039802,-0.2538154,0.004678011,-0.09926194,-0.08989549,0.20426846,-0.007432461,0.17432022,-0.026394725,-0.0009845793,-0.032956615,-0.04919097,0.1580329,0.023432076,-0.054533184,-0.1424191,-0.007783234,-0.04382257,0.024533808,-0.013997436,0.018416882,0.030175686,-0.009127267,-0.041050315,-0.011788011,0.110868394,-0.005595088,-0.0071178675,-0.027812421,-0.0056958497
0.5659075,0.010499477,-0.09730505,-0.027674437,-0.13016868,-0.07390183,-0.05335164,-0.024172395,0.07301748,-0.039001703,-0.018120646,0.022403926,-0.114163205,0.025657475,-0.08616984,0.015678942,0.047443002,-0.00659132,0.057433188,0.015934274,0.07095319,0.00027871132,-0.049337387,0.090967655,0.047160022,0.089348316,-0.029872298,0.021376908,-0.0068200827,0.001314044,-0.04666853,-0.0011700392
0.1806612,0.45486975,0.017048353,-0.011010885,-0.3597541,-0.055342734,0.070096016,-0.024884105,0.37342954,0.016616583,-0.089114666,0.06729302,0.06141521,0.15723938,0.035777092,-0.12643045,0.051478148,0.025985956,-0.0030497313,-0.116386436,-0.088688195,0.004179001,0.120841265,0.069107294,-0.021587737,0.029013038,-0.0109514,-0.03557402,0.07610345,0.046136856,-0.014194906,-0.019686133
0.7458973,0.2571025,0.22847663,-0.0049123764,-0.075303316,0.123384,0.122811556,-0.23083697,0.07946384,-0.017795563,-0.023828983,-0.048445508,-0.054165468,0.06333941,-0.024383664,-0.1547018,0.0878495,-0.045728683,-0.107373774,-0.00048451126,-0.1880058,0.019702911,0.049608707,0.09106696,-0.04675729,0.029221177,0.03006947,0.083063185,0.050982594,0.00737226,0.10922888,0.11065483
0.258811,-0.8281405,0.118329756,0.077631,0.16533685,-0.19392079,0.053501844,-0.26769525,0.023998499,-0.067429066,0.0033581257,0.06505385,-0.102435604,0.14899692,0.042627692,0.098214,-0.036652803,-0.06291556,-0.06755632,0.14533041,0.119202614,-0.046441793,-0.086280346,0.031300306,0.048213527,0.11683655,-0.048256993,0.09194046,0.07055378,-0.034403205,0.024649382,0.030537367
0.7940521,0.094213486,0.07392647,-0.18671393,0.09965062,-0.05529815,0.05414915,-0.025141835,0.16873682,0.035394907,-0.104525685,0.028870344,-0.03680931,0.14824569,0.1514442,0.09309225,0.008600712,-0.034862995,0.020886064,-0.0377665,0.14822072,-0.0076634884,0.062489748,-0.055806756,-0.029035963,0.04668522,0.038840413,-0.006909132,0.051479578,0.025802255,-0.0057673454,0.028368056
0.5010328,-0.47827935,0.15891288,0.11821985,0.13619423,0.09568989,0.060503244,0.15560108,0.0831877,-0.013278723,0.031062126,-0.07592708,-0.15646176,0.07344961,0.04119456,-0.11367786,0.16492182,-0.041836858,-0.075595915,-0.050505236,0.04606253,-0.10385716,-0.04304266,0.05853796,-0.030789472,0.0009481907,0.093925595,0.012401164,0.014924049,0.06455886,-0.028778732,-0.028709203
0.76183414,-0.044217587,0.023382926,0.10548282,0.041624784,0.1093604,-0.30987334,-0.33042443,0.0138555765,0.04373765,0.2650559,-0.16742972,0.02594094,-0.022989422,0.037900448,-0.37723523,0.060512215,0.113827825,0.099523544,-0.18324235,-0.13742489,0.12295902,0.08732438,0.00252676,-0.0812865,-0.015447974,0.07026172,-0.0038680434,-0.076036096,0.13374949,0.009722233,0.11855364
-0.59940624,-0.019806862,0.04469658,0.12057257,-0.11925197,0.05809766,-0.06323743,0.027210385,0.10569811,0.11025405,0.0025824308,0.10627642,-0.0021281987,-0.072078615,-0.02490902,-0.05572623,0.08242965,-0.057317495,-0.03371358,-0.014656842,-0.027401924,0.032763362,0.04566121,-0.015197158,-0.05016183,-0.08534694,0.09128845,-0.037400186,0.018022299,-0.010328174,-0.008991718,0.01826182
-0.70205116,0.07169342,0.24824724,-0.25771785,0.0978632,0.09553641,-0.01382041,0.0909974,-0.0031864643,-0.14938712,0.17200387,0.048143893,-0.1119474,-0.024485469,-0.07832718,-0.08550292,-0.055319905,0.12931275,0.09729636,0.0042252094,-0.09602219,0.14238751,-0.12909031,0.006160736,0.1512698,-0.06849551,-0.0243541,0.030138254,-0.05788541,0.055025816,-0.024793327,-0.050413102
-0.73642445,0.0072956085,-0.13793133,0.023093939,-0.017464876,-0.03421074,0.20152736,-0.06900808,-0.048157334,0.01233387,0.05451095,-0.088925704,-0.024401262,0.15834862,0.10154307,0.020978808,-0.045443654,0.0024961233,0.13322383,0.013509139,-0.0054866076,0.062472463,-0.04900074,0.017743587,0.0077604726,-0.021173,0.019858003,-0.019835055,0.03140366,0.017317295,0.01999414,-0.026036233
0.7637625,0.05110073,-0.012073284,0.0045149326,0.018795967,0.16761428,0.2575636,0.035655558,-0.050088406,-0.020560265,-0.07357013,0.030351967,-0.10648541,0.0766675,0.099939466,0.07538006,-0.04892057,-0.06313133,-0.10764915,0.044706777,0.16389251,0.01988113,-0.013596296,-0.060768723,-0.056594558,0.05649817,0.07827532,-0.027834654,0.031502962,-0.00716722,0.0006248951,-0.06468657
-0.3237772,0.053509712,0.062397,0.3367393,0.06946325,0.0654003,0.2221663,-0.094676346,0.08484697,0.02445507,-0.10165274,-0.16201471,-0.04465808,0.009215087,-0.12147665,-0.059791625,0.058357775,0.038882256,-0.0037189126,0.0012298971,0.014844477,0.074046135,-0.023630142,-0.05896592,-0.08722488,-0.08580637,0.061267734,0.021327794,-0.007833719,0.02762115,0.079749286,0.019910991
0.031977654,0.019120216,0.22688547,0.3036344,0.048371553,0.1530819,-0.017294884,-0.065868646,-0.15219212,0.009291649,0.12246001,0.18995643,-0.07909928,0.07485847,0.055812478,-0.06333372,0.023091912,-0.010352492,-0.06709653,-0.07800959,-0.002564311,-0.048062682,0.027117252,0.051577687,-0.010593459,-0.09635854,-0.12617326,-0.08913857,-0.06286585,0.040644765,0.036502957,-0.040901333
-1.3209248,-0.04207754,-0.106617995,0.036159515,0.08070898,-0.1570912,-0.13110113,-0.030099094,0.005627513,-0.0015597343,-0.06245315,0.105909795,-0.12543984,-0.16304967,0.000320673,-0.07374033,-0.03237766,0.05101931,-0.01574725,0.1004902,0.0016999841,0.0999881,0.015049458,-0.0014286041,0.028282784,-0.0055298805,0.03808093,0.029013872,-0.032976985,-0.08610284,-0.020101964,-0.06380212
0.14362526,-0.17946339,0.24053471,-0.0019578934,0.15756965,-0.39246958,0.03108716,0.28411037,0.06897175,-0.26686,0.17161167,0.014436692,-0.10126491,-0.019276828,-0.02010107,-0.019777954,0.0003270507,0.08951855,0.18975848,-0.15703689,0.15910482,-0.05192852,-0.106699705,0.10834372,-0.09510396,0.03939128,-0.012444019,0.055795908,-0.003248334,-0.03359568,0.060931265,0.016124517
-0.7105665,0.17317057,-0.05661418,-0.06900787,-0.4444213,-0.030782402,0.15327096,-0.05888146,-0.10629165,-0.05828476,0.09000671,-0.106428534,0.032050774,-0.04709333,-0.07110202,-0.017338008,0.0421319,0.107397914,-0.03008008,-0.030699387,0.104304016,-0.038918734,0.07570219,-0.029255033,0.074169114,-0.04412663,0.04483688,0.025417387,0.04273963,0.06553507,-0.08486855,0.04846257
-0.699008,0.110085964,-0.0692512,0.13052797,-0.1629591,-0.10115737,-0.021703482,-0.10038298,0.0073435307,-0.15456843,0.069303155,0.077311724,0.053809002,-0.10832703,-0.08187473,8.863211e-05,0.02792573,-0.042258143,-0.039443612,0.030412778,0.112758934,0.02503097,0.06976342,-0.0219239,0.02135598,-0.02600503,-0.10705805,0.031202376,0.040359497,0.05766225,-0.01186496,-0.033264667
-0.8738985,-0.12921238,0.185498,0.012495995,0.020929098,0.055101752,-0.07197547,-0.068686634,0.0845449,0.10134745,-0.10859728,-0.053193152,0.14850456,0.108688176,0.006180048,-0.13726085,0.05271381,0.008808732,0.07014096,-0.063713476,-0.056290507,0.006677747,-0.04834795,0.0003553629,0.034272835,-0.024912,0.01010704,-0.07739037,0.042944312,0.064810395,0.032913268,0.018089116
-0.098674774,0.24091244,-0.13144365,-0.053988457,0.08677149,0.14712256,0.075638056,-0.050822735,-0.17723942,0.11346555,0.039475203,0.07166585,-0.18369065,0.12030496,-0.05916834,0.029474944,0.07212511,-0.05962503,-0.11019677,0.014064267,0.0008456707,-0.026628375,-0.023800373,0.084325194,-0.009091824,0.00022339821,0.04670894,0.08011341,-0.042345047,-0.05926442,-0.045154393,0.02319178
-0.36521053,-0.023510456,-0.39369622,0.10962033,0.16045451,0.01706785,0.15866327,0.02951771,-0.013025284,0.17002392,-0.054685354,0.14341286,0.08420338,0.0432522,-0.035234213,-0.022913188,0.23721495,0.059553504,-0.054189563,-0.06728974,-0.080330074,0.009562731,0.10655475,-0.053266168,0.15122491,0.036678433,0.10831213,-0.038960695,-0.0051475763,-0.10763812,0.004763305,-0.110280156
0.80059624,0.23818302,0.08463424,-0.046089172,0.15226912,0.17506498,0.02254939,-0.12451118,0.019544959,0.020600319,-0.025365591,-0.07326682,-0.058683693,-0.0077724755,0.042595863,0.021196425,0.028083563,0.07645249,0.08291632,0.023751304,0.032655835,-0.004534006,0.01704979,0.08129346,0.04883318,-0.02482903,0.04319048,0.009569943,0.040531397,-0.033899903,0.050828338,-0.08444415
-0.98699665,0.32527447,-0.08354359,-0.1505146,-0.12148404,-0.102104366,0.0070130825,-0.13083225,0.025655746,0.016083002,-0.011015654,0.053783804,0.112207964,-0.04412374,0.06939578,0.047997445,-0.014315963,-0.09323925,-0.070667684,0.0798745,0.039229095,0.021124959,-0.0046646595,0.010620356,0.019957125,-0.14236343,0.013081908,-0.00036162138,-0.025898814,0.0016738176,-0.036471844,-0.06340495
-0.005870819,-0.102612495,-0.053842906,0.073237896,0.08579397,0.069298565,0.08126831,0.24547607,-0.06880343,0.094317675,-0.13686788,0.07588911,0.017470747,-0.017863631,0.07445705,-0.054790527,-0.0895673,0.038169384,0.092042744,0.104056165,-0.018419683,0.014302254,-0.035282135,-0.08262193,0.04843264,0.040570855,0.021346569,0.040323853,-0.13099504,-0.042540908,-0.037347257,-0.021096975
0.21406841,-0.11373329,-0.03583813,-0.13817644,0.41029596,-0.02265042,0.17554545,0.07566941,-0.06882918,0.028669357,-0.117323756,0.16772851,0.08441907,-0.077252656,0.080758095,-0.06458086,0.13956797,0.027525187,0.05317992,0.021026388,0.013498962,-0.09020555,0.04073882,0.054328203,0.013860121,0.0931766,0.054003358,-0.094591975,0.02604568,-0.1017127,0.054594636,-0.007794529
0.424963,-0.19627905,0.21717443,0.29551888,-0.113405466,-0.22537655,-0.098207235,0.008867055,0.039945364,-0.1217289,0.120986104,-0.054606825,0.044176802,0.08633295,-0.03788638,0.111598626,0.07274032,0.019463658,0.03849137,-0.09492968,-0.15579867,0.02864492,0.083435535,0.09154332,0.025281608,0.06938076,-0.040173054,-0.04313618,-0.08441508,0.012036204,-0.05308515,-0.01303947
0.5751438,0.1487341,0.6253575,0.20858383,-0.117584705,-0.01468569,-0.11882734,0.011124909,0.06024897,0.18456936,0.016270041,0.062954366,0.030118689,0.056286156,0.05260527,-0.1910345,0.05982232,-0.045488,-0.009147406,-0.0262167,0.026301086,0.028438568,-0.10857105,0.008852005,-0.027720071,-0.025475621,0.02439344,0.024609149,-0.034838557,-0.021685481,0.08864093,-0.06921744
